   Step          Temp         c_usual         Press 
    554200   0.99849818     1.4431545      23.722966
    554300   1.0010657      1.4455494      23.666887
    554400   0.99939292     1.4436347      23.6147  
    554500   1.0018804      1.4459044      23.708014
    554600   0.99868604     1.4425816      23.649057
    554700   0.99771897     1.4417277      23.600483
    554800   0.9974288      1.4417939      23.625476
    554900   1.0022879      1.4467128      23.712342
    555000   1.0023085      1.4465345      23.681933
    555100   1.0033225      1.4472021      23.712922
    555200   0.99979353     1.4434305      23.670208
    555300   0.99827034     1.442073       23.707109
    555400   0.99939461     1.4426513      23.709571
    555500   0.99866184     1.4412853      23.701657
    555600   0.99780677     1.4410181      23.698152
    555700   1.0057507      1.4485596      23.705479
    555800   0.99912721     1.4425467      23.664905
    555900   0.99943568     1.4429786      23.669458
    556000   0.99937307     1.4428342      23.689214
    556100   1.0029474      1.4457961      23.713356
    556200   0.998871       1.4425414      23.701519
    556300   1.0011486      1.444788       23.720225
    556400   1.004751       1.448942       23.709624
    556500   1.0000347      1.4441552      23.676606
    556600   0.99809979     1.4416698      23.712151
    556700   0.99979272     1.4437582      23.68034 
    556800   1.0037741      1.4477889      23.642403
    556900   0.99882525     1.442921       23.637364
    557000   0.99930256     1.4435172      23.718987
    557100   0.99905546     1.4432652      23.631479
    557200   0.99934423     1.4433859      23.668187
    557300   1.0007654      1.4439557      23.695978
    557400   0.99975752     1.443305       23.707408
    557500   0.99926438     1.4426071      23.676286
    557600   1.0012884      1.4454773      23.708114
    557700   1.0008173      1.4446193      23.649968
    557800   0.99973955     1.4432396      23.71992 
    557900   0.99844596     1.4421781      23.704159
    558000   0.99650463     1.4401166      23.663886
    558100   0.99935681     1.4427889      23.654325
    558200   1.0027861      1.4461461      23.688425
    558300   0.99926815     1.4422756      23.636813
    558400   1.0011494      1.4451334      23.69021 
    558500   0.99937366     1.4435947      23.67682 
    558600   1.000445       1.444634       23.686172
    558700   1.0008977      1.4442518      23.668911
    558800   0.99845376     1.4423109      23.646066
    558900   0.9973217      1.4408701      23.711037
    559000   0.99880134     1.442432       23.712316
    559100   1.0004526      1.4446084      23.730988
    559200   1.000047       1.4440039      23.675573
    559300   1.0004737      1.4441478      23.684397
    559400   0.997605       1.4413474      23.685384
    559500   0.99807901     1.4416584      23.624637
    559600   0.99929679     1.4428647      23.628494
    559700   0.99967092     1.4436199      23.618879
    559800   1.0006557      1.4438894      23.660074
    559900   0.99965436     1.4430897      23.67928 
    560000   0.99947215     1.44318        23.656649
    560100   1.0008967      1.4444569      23.651395
    560200   1.0002329      1.4432511      23.712716
    560300   0.99979778     1.4431292      23.709663
    560400   0.99705951     1.4407058      23.6322  
    560500   1.0014414      1.4450043      23.63519 
    560600   1.002937       1.4468319      23.686993
    560700   1.0037192      1.4479924      23.622244
    560800   0.99804895     1.4421631      23.737951
    560900   0.99948854     1.4434019      23.703984
    561000   0.99955641     1.4433365      23.665104
    561100   1.0011984      1.445078       23.693876
    561200   0.99862221     1.4428795      23.694093
    561300   1.0013036      1.444706       23.668168
    561400   1.0011063      1.4449877      23.65027 
    561500   1.0005053      1.4447009      23.697651
    561600   0.99763048     1.4414739      23.627038
    561700   1.0018873      1.4456967      23.660316
    561800   1.0002356      1.444796       23.663808
    561900   0.99847668     1.4430349      23.622411
    562000   0.9967876      1.4414256      23.714813
    562100   1.0008635      1.4452555      23.717176
    562200   1.0020174      1.4461442      23.735958
    562300   1.0012479      1.4451157      23.682006
    562400   0.9988006      1.4429052      23.66387 
    562500   1.0008666      1.4444939      23.705568
    562600   1.0043411      1.4484696      23.649823
    562700   1.0006712      1.4446203      23.675854
    562800   1.0006425      1.4447623      23.686621
    562900   1.0042652      1.4486562      23.694946
    563000   1.0000772      1.4443568      23.718891
    563100   0.99913748     1.4422256      23.69068 
    563200   0.99428174     1.4375161      23.657431
    563300   0.99993457     1.4434676      23.718971
    563400   1.0033311      1.4473783      23.715991
    563500   0.99953258     1.4430045      23.675896
    563600   1.0010363      1.4444414      23.721711
    563700   0.99810066     1.4422191      23.63981 
    563800   0.99717734     1.440688       23.665848
    563900   0.99865905     1.4426362      23.676575
    564000   1.0010722      1.444904       23.679464
    564100   0.9980559      1.4417986      23.652896
    564200   1.0022052      1.4465575      23.677067
    564300   0.99828791     1.4419391      23.682464
    564400   1.0017878      1.445549       23.652013
    564500   0.99904689     1.4428581      23.72445 
    564600   1.000074       1.4438581      23.661211
    564700   0.99614085     1.4400197      23.690011
    564800   1.0018896      1.4458067      23.720147
    564900   1.003245       1.4476878      23.696645
    565000   1.0012449      1.4451558      23.61436 
    565100   0.99730451     1.4409008      23.651138
    565200   1.0008201      1.4441996      23.637494
    565300   1.0000127      1.4433092      23.750084
    565400   1.0022982      1.4459726      23.662106
    565500   0.99927445     1.4436888      23.696475
    565600   1.0018375      1.4462096      23.664613
    565700   0.99919662     1.4431766      23.681617
    565800   0.99810729     1.4418994      23.647801
    565900   1.0018625      1.4458697      23.716118
    566000   1.0008166      1.4447254      23.695844
    566100   1.0004027      1.4444856      23.674073
    566200   0.99784742     1.4417363      23.675086
    566300   0.99747462     1.44147        23.618083
    566400   1.0009691      1.4451813      23.658167
    566500   1.0024849      1.4468761      23.691202
    566600   0.99647437     1.4405053      23.625078
    566700   0.99800789     1.4419341      23.730561
    566800   1.0012809      1.4451664      23.643754
    566900   0.99841756     1.4420023      23.650056
    567000   1.0001443      1.4440801      23.662649
    567100   1.0012185      1.444502       23.661845
    567200   1.0008821      1.4441364      23.649807
    567300   1.0008552      1.4447932      23.656757
    567400   0.99849789     1.4427692      23.670436
    567500   1.0001102      1.4440743      23.692318
    567600   0.99932645     1.4432498      23.706525
    567700   1.0017728      1.4458449      23.688555
    567800   1.0022017      1.446237       23.690446
    567900   1.0014481      1.4460594      23.669411
    568000   0.99783817     1.4429571      23.688575
    568100   1.0014693      1.4461844      23.672217
    568200   0.99927596     1.4434743      23.685168
    568300   1.0024174      1.4470478      23.691267
    568400   1.0000645      1.4446295      23.707377
    568500   0.99712274     1.4410475      23.62793 
    568600   0.99954163     1.4440358      23.668185
    568700   0.99983448     1.4440477      23.656756
    568800   1.002193       1.4469135      23.690952
    568900   1.0002782      1.4445154      23.692077
    569000   0.99865887     1.4434748      23.748116
    569100   1.0020282      1.446492       23.701994
    569200   0.99622313     1.4403895      23.71571 
    569300   1.0005775      1.4450568      23.66591 
    569400   1.0024823      1.4464844      23.644205
    569500   0.99853301     1.4421836      23.668665
    569600   0.99933655     1.4432595      23.698264
    569700   0.9984847      1.4430617      23.678859
    569800   1.0050218      1.4491406      23.757807
    569900   0.99870572     1.4427634      23.735257
    570000   0.99996417     1.443846       23.678382
    570100   1.0035612      1.44801        23.696991
    570200   1.0009356      1.4454636      23.67951 
    570300   0.99975084     1.4445124      23.652196
    570400   0.99665786     1.4410689      23.679427
    570500   1.0005641      1.4449963      23.693861
    570600   1.0009104      1.4449901      23.70004 
    570700   1.0003372      1.4448316      23.707215
    570800   1.0036753      1.44757        23.664396
    570900   1.0021142      1.4466636      23.67485 
    571000   0.9962655      1.4397023      23.653688
    571100   1.0011119      1.4446971      23.711425
    571200   1.001791       1.4454155      23.715884
    571300   0.99874505     1.4421598      23.678162
    571400   0.99855867     1.4418981      23.659898
    571500   0.99761224     1.4411951      23.654212
    571600   1.0017087      1.4454694      23.685551
    571700   1.0012694      1.4444383      23.674603
    571800   1.0000746      1.444171       23.67278 
    571900   0.99854177     1.4427064      23.677718
    572000   1.0024396      1.4471084      23.684008
    572100   0.99917709     1.443512       23.704698
    572200   0.99841913     1.443152       23.675879
    572300   0.99997634     1.4445823      23.696903
    572400   1.0004465      1.4446948      23.67696 
